Frame         Time          Elec          VdW           Nonbond       Total         
4173          4173          +0            -358.621      -358.621      -358.621      
4174          4174          +0            -383.16       -383.16       -383.16       
4175          4175          +0            -397.983      -397.983      -397.983      
4176          4176          +0            -371.401      -371.401      -371.401      
4177          4177          +0            -373.555      -373.555      -373.555      
4178          4178          +0            -372.508      -372.508      -372.508      
4179          4179          +0            -376.264      -376.264      -376.264      
4180          4180          +0            -346.133      -346.133      -346.133      
4181          4181          +0            -353.642      -353.642      -353.642      
4182          4182          +0            -366.453      -366.453      -366.453      
4183          4183          +0            -375.536      -375.536      -375.536      
4184          4184          +0            -369.05       -369.05       -369.05       
4185          4185          +0            -376.272      -376.272      -376.272      
4186          4186          +0            -373.355      -373.355      -373.355      
4187          4187          +0            -381.968      -381.968      -381.968      
4188          4188          +0            -382.322      -382.322      -382.322      
4189          4189          +0            -388.05       -388.05       -388.05       
4190          4190          +0            -359.942      -359.942      -359.942      
4191          4191          +0            -373.819      -373.819      -373.819      
4192          4192          +0            -366.627      -366.627      -366.627      
4193          4193          +0            -369.624      -369.624      -369.624      
4194          4194          +0            -373.2        -373.2        -373.2        
4195          4195          +0            -378.099      -378.099      -378.099      
4196          4196          +0            -381.665      -381.665      -381.665      
4197          4197          +0            -377.592      -377.592      -377.592      
4198          4198          +0            -376.132      -376.132      -376.132      
4199          4199          +0            -367.154      -367.154      -367.154      
4200          4200          +0            -348.789      -348.789      -348.789      
4201          4201          +0            -386.602      -386.602      -386.602      
4202          4202          +0            -371.517      -371.517      -371.517      
4203          4203          +0            -353.854      -353.854      -353.854      
4204          4204          +0            -395.89       -395.89       -395.89       
4205          4205          +0            -367.129      -367.129      -367.129      
4206          4206          +0            -371.813      -371.813      -371.813      
4207          4207          +0            -364.093      -364.093      -364.093      
4208          4208          +0            -369.671      -369.671      -369.671      
4209          4209          +0            -372.357      -372.357      -372.357      
4210          4210          +0            -378.529      -378.529      -378.529      
4211          4211          +0            -373.945      -373.945      -373.945      
4212          4212          +0            -363.79       -363.79       -363.79       
4213          4213          +0            -378.423      -378.423      -378.423      
4214          4214          +0            -381.885      -381.885      -381.885      
4215          4215          +0            -343.21       -343.21       -343.21       
4216          4216          +0            -377.579      -377.579      -377.579      
4217          4217          +0            -356.188      -356.188      -356.188      
4218          4218          +0            -374.227      -374.227      -374.227      
4219          4219          +0            -383.861      -383.861      -383.861      
4220          4220          +0            -375.286      -375.286      -375.286      
4221          4221          +0            -391.803      -391.803      -391.803      
4222          4222          +0            -368.617      -368.617      -368.617      
4223          4223          +0            -388.309      -388.309      -388.309      
4224          4224          +0            -381.033      -381.033      -381.033      
4225          4225          +0            -390.263      -390.263      -390.263      
4226          4226          +0            -405.888      -405.888      -405.888      
4227          4227          +0            -373.488      -373.488      -373.488      
4228          4228          +0            -376.429      -376.429      -376.429      
4229          4229          +0            -389.347      -389.347      -389.347      
4230          4230          +0            -379.396      -379.396      -379.396      
4231          4231          +0            -384.362      -384.362      -384.362      
4232          4232          +0            -370.574      -370.574      -370.574      
4233          4233          +0            -372.481      -372.481      -372.481      
4234          4234          +0            -353.3        -353.3        -353.3        
4235          4235          +0            -374.135      -374.135      -374.135      
4236          4236          +0            -378.858      -378.858      -378.858      
4237          4237          +0            -385.663      -385.663      -385.663      
4238          4238          +0            -362.368      -362.368      -362.368      
4239          4239          +0            -380.114      -380.114      -380.114      
4240          4240          +0            -387.81       -387.81       -387.81       
4241          4241          +0            -375.911      -375.911      -375.911      
4242          4242          +0            -375.874      -375.874      -375.874      
4243          4243          +0            -364.486      -364.486      -364.486      
4244          4244          +0            -392.959      -392.959      -392.959      
4245          4245          +0            -366.388      -366.388      -366.388      
4246          4246          +0            -362.633      -362.633      -362.633      
4247          4247          +0            -364.442      -364.442      -364.442      
4248          4248          +0            -386.171      -386.171      -386.171      
4249          4249          +0            -384.832      -384.832      -384.832      
4250          4250          +0            -383.085      -383.085      -383.085      
4251          4251          +0            -382.478      -382.478      -382.478      
4252          4252          +0            -382.706      -382.706      -382.706      
4253          4253          +0            -367.129      -367.129      -367.129      
4254          4254          +0            -364.902      -364.902      -364.902      
4255          4255          +0            -364.283      -364.283      -364.283      
4256          4256          +0            -389.372      -389.372      -389.372      
4257          4257          +0            -366.239      -366.239      -366.239      
4258          4258          +0            -367.07       -367.07       -367.07       
4259          4259          +0            -374.447      -374.447      -374.447      
4260          4260          +0            -376.74       -376.74       -376.74       
4261          4261          +0            -362.745      -362.745      -362.745      
4262          4262          +0            -373.19       -373.19       -373.19       
4263          4263          +0            -362.486      -362.486      -362.486      
4264          4264          +0            -389.585      -389.585      -389.585      
4265          4265          +0            -352.152      -352.152      -352.152      
4266          4266          +0            -354.513      -354.513      -354.513      
4267          4267          +0            -378.327      -378.327      -378.327      
4268          4268          +0            -378.233      -378.233      -378.233      
4269          4269          +0            -369.67       -369.67       -369.67       
4270          4270          +0            -378.242      -378.242      -378.242      
4271          4271          +0            -374.319      -374.319      -374.319      
4272          4272          +0            -375.662      -375.662      -375.662      
4273          4273          +0            -385.355      -385.355      -385.355      
4274          4274          +0            -365.689      -365.689      -365.689      
4275          4275          +0            -377.709      -377.709      -377.709      
4276          4276          +0            -370.361      -370.361      -370.361      
4277          4277          +0            -379.651      -379.651      -379.651      
4278          4278          +0            -349.286      -349.286      -349.286      
4279          4279          +0            -374.284      -374.284      -374.284      
4280          4280          +0            -366.672      -366.672      -366.672      
4281          4281          +0            -367.166      -367.166      -367.166      
4282          4282          +0            -395.63       -395.63       -395.63       
4283          4283          +0            -388.713      -388.713      -388.713      
4284          4284          +0            -376.355      -376.355      -376.355      
4285          4285          +0            -375.718      -375.718      -375.718      
4286          4286          +0            -371.384      -371.384      -371.384      
4287          4287          +0            -366.836      -366.836      -366.836      
4288          4288          +0            -365.584      -365.584      -365.584      
4289          4289          +0            -392.621      -392.621      -392.621      
4290          4290          +0            -395.668      -395.668      -395.668      
4291          4291          +0            -386.385      -386.385      -386.385      
4292          4292          +0            -384.344      -384.344      -384.344      
4293          4293          +0            -384.331      -384.331      -384.331      
4294          4294          +0            -373.575      -373.575      -373.575      
4295          4295          +0            -371.608      -371.608      -371.608      
4296          4296          +0            -388.247      -388.247      -388.247      
4297          4297          +0            -381.954      -381.954      -381.954      
4298          4298          +0            -388.459      -388.459      -388.459      
4299          4299          +0            -361.554      -361.554      -361.554      
4300          4300          +0            -357.196      -357.196      -357.196      
4301          4301          +0            -351.422      -351.422      -351.422      
4302          4302          +0            -374.853      -374.853      -374.853      
4303          4303          +0            -382.947      -382.947      -382.947      
4304          4304          +0            -377.764      -377.764      -377.764      
4305          4305          +0            -386.295      -386.295      -386.295      
4306          4306          +0            -373.301      -373.301      -373.301      
4307          4307          +0            -386.661      -386.661      -386.661      
4308          4308          +0            -369.706      -369.706      -369.706      
4309          4309          +0            -360.119      -360.119      -360.119      
4310          4310          +0            -386.586      -386.586      -386.586      
4311          4311          +0            -380.173      -380.173      -380.173      
4312          4312          +0            -377.046      -377.046      -377.046      
4313          4313          +0            -355.961      -355.961      -355.961      
4314          4314          +0            -373.524      -373.524      -373.524      
4315          4315          +0            -368.87       -368.87       -368.87       
4316          4316          +0            -366.688      -366.688      -366.688      
4317          4317          +0            -385.462      -385.462      -385.462      
4318          4318          +0            -365.969      -365.969      -365.969      
4319          4319          +0            -380.083      -380.083      -380.083      
4320          4320          +0            -377.773      -377.773      -377.773      
4321          4321          +0            -396.379      -396.379      -396.379      
4322          4322          +0            -389.346      -389.346      -389.346      
4323          4323          +0            -354.097      -354.097      -354.097      
4324          4324          +0            -373.77       -373.77       -373.77       
4325          4325          +0            -360.851      -360.851      -360.851      
4326          4326          +0            -381.482      -381.482      -381.482      
4327          4327          +0            -364.057      -364.057      -364.057      
4328          4328          +0            -366.067      -366.067      -366.067      
4329          4329          +0            -373.148      -373.148      -373.148      
4330          4330          +0            -369.276      -369.276      -369.276      
4331          4331          +0            -364.781      -364.781      -364.781      
4332          4332          +0            -373.872      -373.872      -373.872      
4333          4333          +0            -370.305      -370.305      -370.305      
4334          4334          +0            -375.981      -375.981      -375.981      
4335          4335          +0            -370.087      -370.087      -370.087      
4336          4336          +0            -388.461      -388.461      -388.461      
4337          4337          +0            -375.42       -375.42       -375.42       
4338          4338          +0            -354.167      -354.167      -354.167      
4339          4339          +0            -363.356      -363.356      -363.356      
4340          4340          +0            -355.531      -355.531      -355.531      
4341          4341          +0            -377.789      -377.789      -377.789      
4342          4342          +0            -351.199      -351.199      -351.199      
4343          4343          +0            -367.752      -367.752      -367.752      
4344          4344          +0            -370.705      -370.705      -370.705      
4345          4345          +0            -369.129      -369.129      -369.129      
4346          4346          +0            -366.393      -366.393      -366.393      
4347          4347          +0            -371.68       -371.68       -371.68       
4348          4348          +0            -386.179      -386.179      -386.179      
4349          4349          +0            -377.724      -377.724      -377.724      
4350          4350          +0            -397.601      -397.601      -397.601      
4351          4351          +0            -369.269      -369.269      -369.269      
4352          4352          +0            -373.252      -373.252      -373.252      
4353          4353          +0            -386.264      -386.264      -386.264      
4354          4354          +0            -376.784      -376.784      -376.784      
4355          4355          +0            -374.563      -374.563      -374.563      
4356          4356          +0            -377.621      -377.621      -377.621      
4357          4357          +0            -365.273      -365.273      -365.273      
4358          4358          +0            -381.04       -381.04       -381.04       
4359          4359          +0            -376.575      -376.575      -376.575      
4360          4360          +0            -379.102      -379.102      -379.102      
4361          4361          +0            -388.72       -388.72       -388.72       
4362          4362          +0            -363.973      -363.973      -363.973      
4363          4363          +0            -376.428      -376.428      -376.428      
4364          4364          +0            -364.521      -364.521      -364.521      
4365          4365          +0            -366.413      -366.413      -366.413      
4366          4366          +0            -360.69       -360.69       -360.69       
4367          4367          +0            -370.263      -370.263      -370.263      
4368          4368          +0            -368.05       -368.05       -368.05       
4369          4369          +0            -389.387      -389.387      -389.387      
4370          4370          +0            -360.277      -360.277      -360.277      
4371          4371          +0            -366.876      -366.876      -366.876      
4372          4372          +0            -377.875      -377.875      -377.875      
4373          4373          +0            -357.415      -357.415      -357.415      
4374          4374          +0            -397.806      -397.806      -397.806      
4375          4375          +0            -363.332      -363.332      -363.332      
4376          4376          +0            -367.39       -367.39       -367.39       
4377          4377          +0            -398.476      -398.476      -398.476      
4378          4378          +0            -366.925      -366.925      -366.925      
4379          4379          +0            -391.209      -391.209      -391.209      
4380          4380          +0            -358.33       -358.33       -358.33       
4381          4381          +0            -363.453      -363.453      -363.453      
4382          4382          +0            -372.324      -372.324      -372.324      
4383          4383          +0            -379.608      -379.608      -379.608      
4384          4384          +0            -383.642      -383.642      -383.642      
4385          4385          +0            -377.604      -377.604      -377.604      
4386          4386          +0            -382.471      -382.471      -382.471      
4387          4387          +0            -336.817      -336.817      -336.817      
4388          4388          +0            -358.026      -358.026      -358.026      
4389          4389          +0            -373.775      -373.775      -373.775      
4390          4390          +0            -368.159      -368.159      -368.159      
4391          4391          +0            -370.444      -370.444      -370.444      
4392          4392          +0            -381.46       -381.46       -381.46       
4393          4393          +0            -370.091      -370.091      -370.091      
4394          4394          +0            -367.448      -367.448      -367.448      
4395          4395          +0            -373.012      -373.012      -373.012      
4396          4396          +0            -380.017      -380.017      -380.017      
4397          4397          +0            -366.412      -366.412      -366.412      
4398          4398          +0            -390.735      -390.735      -390.735      
4399          4399          +0            -383.295      -383.295      -383.295      
4400          4400          +0            -368.537      -368.537      -368.537      
4401          4401          +0            -377.27       -377.27       -377.27       
4402          4402          +0            -348.832      -348.832      -348.832      
4403          4403          +0            -371.767      -371.767      -371.767      
4404          4404          +0            -361.094      -361.094      -361.094      
4405          4405          +0            -368.3        -368.3        -368.3        
4406          4406          +0            -353.746      -353.746      -353.746      
4407          4407          +0            -361.685      -361.685      -361.685      
4408          4408          +0            -369.236      -369.236      -369.236      
4409          4409          +0            -360.69       -360.69       -360.69       
4410          4410          +0            -365.621      -365.621      -365.621      
4411          4411          +0            -373.563      -373.563      -373.563      
4412          4412          +0            -354.039      -354.039      -354.039      
4413          4413          +0            -354.855      -354.855      -354.855      
4414          4414          +0            -390.89       -390.89       -390.89       
4415          4415          +0            -376.215      -376.215      -376.215      
4416          4416          +0            -373.294      -373.294      -373.294      
4417          4417          +0            -360.205      -360.205      -360.205      
4418          4418          +0            -365.795      -365.795      -365.795      
4419          4419          +0            -379.179      -379.179      -379.179      
4420          4420          +0            -353.365      -353.365      -353.365      
4421          4421          +0            -347.967      -347.967      -347.967      
4422          4422          +0            -367.217      -367.217      -367.217      
4423          4423          +0            -375.48       -375.48       -375.48       
4424          4424          +0            -380.837      -380.837      -380.837      
4425          4425          +0            -376.812      -376.812      -376.812      
4426          4426          +0            -379.565      -379.565      -379.565      
4427          4427          +0            -379.541      -379.541      -379.541      
4428          4428          +0            -374.093      -374.093      -374.093      
4429          4429          +0            -365.068      -365.068      -365.068      
4430          4430          +0            -393.592      -393.592      -393.592      
4431          4431          +0            -370.039      -370.039      -370.039      
4432          4432          +0            -388.603      -388.603      -388.603      
4433          4433          +0            -377.069      -377.069      -377.069      
4434          4434          +0            -361.551      -361.551      -361.551      
4435          4435          +0            -362.342      -362.342      -362.342      
4436          4436          +0            -375.138      -375.138      -375.138      
4437          4437          +0            -379.011      -379.011      -379.011      
4438          4438          +0            -362.104      -362.104      -362.104      
4439          4439          +0            -359.651      -359.651      -359.651      
4440          4440          +0            -349.144      -349.144      -349.144      
4441          4441          +0            -355.985      -355.985      -355.985      
4442          4442          +0            -361.728      -361.728      -361.728      
4443          4443          +0            -385.143      -385.143      -385.143      
4444          4444          +0            -386.401      -386.401      -386.401      
4445          4445          +0            -380.169      -380.169      -380.169      
4446          4446          +0            -385.313      -385.313      -385.313      
4447          4447          +0            -383.562      -383.562      -383.562      
4448          4448          +0            -375.234      -375.234      -375.234      
4449          4449          +0            -373.782      -373.782      -373.782      
4450          4450          +0            -381.789      -381.789      -381.789      
4451          4451          +0            -377.247      -377.247      -377.247      
4452          4452          +0            -381.744      -381.744      -381.744      
4453          4453          +0            -367.805      -367.805      -367.805      
4454          4454          +0            -366.744      -366.744      -366.744      
4455          4455          +0            -367.025      -367.025      -367.025      
4456          4456          +0            -356.67       -356.67       -356.67       
4457          4457          +0            -385.116      -385.116      -385.116      
4458          4458          +0            -374.165      -374.165      -374.165      
4459          4459          +0            -381.758      -381.758      -381.758      
4460          4460          +0            -383.687      -383.687      -383.687      
4461          4461          +0            -378.243      -378.243      -378.243      
4462          4462          +0            -372.692      -372.692      -372.692      
4463          4463          +0            -377.351      -377.351      -377.351      
4464          4464          +0            -389.373      -389.373      -389.373      
4465          4465          +0            -382.399      -382.399      -382.399      
4466          4466          +0            -374.161      -374.161      -374.161      
4467          4467          +0            -365.175      -365.175      -365.175      
4468          4468          +0            -387.55       -387.55       -387.55       
4469          4469          +0            -383.17       -383.17       -383.17       
4470          4470          +0            -380.351      -380.351      -380.351      
4471          4471          +0            -369.623      -369.623      -369.623      
4472          4472          +0            -362.393      -362.393      -362.393      
4473          4473          +0            -358.924      -358.924      -358.924      
4474          4474          +0            -358.504      -358.504      -358.504      
4475          4475          +0            -373.372      -373.372      -373.372      
4476          4476          +0            -377.093      -377.093      -377.093      
4477          4477          +0            -377.636      -377.636      -377.636      
4478          4478          +0            -364.983      -364.983      -364.983      
4479          4479          +0            -374.263      -374.263      -374.263      
4480          4480          +0            -379.126      -379.126      -379.126      
4481          4481          +0            -371.582      -371.582      -371.582      
4482          4482          +0            -373.39       -373.39       -373.39       
4483          4483          +0            -358.579      -358.579      -358.579      
4484          4484          +0            -359.206      -359.206      -359.206      
4485          4485          +0            -395.192      -395.192      -395.192      
4486          4486          +0            -382.344      -382.344      -382.344      
4487          4487          +0            -373.652      -373.652      -373.652      
4488          4488          +0            -392.485      -392.485      -392.485      
4489          4489          +0            -367.741      -367.741      -367.741      
4490          4490          +0            -371.589      -371.589      -371.589      
4491          4491          +0            -354.483      -354.483      -354.483      
4492          4492          +0            -378.884      -378.884      -378.884      
4493          4493          +0            -387.42       -387.42       -387.42       
4494          4494          +0            -397.669      -397.669      -397.669      
4495          4495          +0            -382.814      -382.814      -382.814      
4496          4496          +0            -375.75       -375.75       -375.75       
4497          4497          +0            -381.678      -381.678      -381.678      
4498          4498          +0            -371.785      -371.785      -371.785      
4499          4499          +0            -380.123      -380.123      -380.123      
4500          4500          +0            -345.626      -345.626      -345.626      
4501          4501          +0            -356.889      -356.889      -356.889      
4502          4502          +0            -345.403      -345.403      -345.403      
4503          4503          +0            -387.268      -387.268      -387.268      
4504          4504          +0            -349.679      -349.679      -349.679      
4505          4505          +0            -385.203      -385.203      -385.203      
4506          4506          +0            -359.374      -359.374      -359.374      
4507          4507          +0            -394.613      -394.613      -394.613      
4508          4508          +0            -370.252      -370.252      -370.252      
4509          4509          +0            -367.228      -367.228      -367.228      
4510          4510          +0            -371.166      -371.166      -371.166      
4511          4511          +0            -379.543      -379.543      -379.543      
4512          4512          +0            -380.781      -380.781      -380.781      
4513          4513          +0            -363.807      -363.807      -363.807      
4514          4514          +0            -374.34       -374.34       -374.34       
4515          4515          +0            -360.165      -360.165      -360.165      
4516          4516          +0            -389.331      -389.331      -389.331      
4517          4517          +0            -346.352      -346.352      -346.352      
4518          4518          +0            -367.425      -367.425      -367.425      
4519          4519          +0            -359.452      -359.452      -359.452      
4520          4520          +0            -400.588      -400.588      -400.588      
4521          4521          +0            -377.851      -377.851      -377.851      
4522          4522          +0            -373.636      -373.636      -373.636      
4523          4523          +0            -369.149      -369.149      -369.149      
4524          4524          +0            -406.433      -406.433      -406.433      
4525          4525          +0            -385.753      -385.753      -385.753      
4526          4526          +0            -360.76       -360.76       -360.76       
4527          4527          +0            -384.983      -384.983      -384.983      
4528          4528          +0            -354.404      -354.404      -354.404      
4529          4529          +0            -366.121      -366.121      -366.121      
4530          4530          +0            -370.091      -370.091      -370.091      
4531          4531          +0            -363.672      -363.672      -363.672      
4532          4532          +0            -378.409      -378.409      -378.409      
4533          4533          +0            -366.673      -366.673      -366.673      
4534          4534          +0            -371.327      -371.327      -371.327      
4535          4535          +0            -386.662      -386.662      -386.662      
4536          4536          +0            -365.5        -365.5        -365.5        
4537          4537          +0            -357.033      -357.033      -357.033      
4538          4538          +0            -384.408      -384.408      -384.408      
4539          4539          +0            -376.784      -376.784      -376.784      
4540          4540          +0            -377.132      -377.132      -377.132      
4541          4541          +0            -383.227      -383.227      -383.227      
4542          4542          +0            -360.007      -360.007      -360.007      
4543          4543          +0            -388.454      -388.454      -388.454      
4544          4544          +0            -378.029      -378.029      -378.029      
4545          4545          +0            -376.223      -376.223      -376.223      
4546          4546          +0            -381.165      -381.165      -381.165      
4547          4547          +0            -386.368      -386.368      -386.368      
4548          4548          +0            -377.885      -377.885      -377.885      
4549          4549          +0            -383.399      -383.399      -383.399      
4550          4550          +0            -372.846      -372.846      -372.846      
4551          4551          +0            -381.184      -381.184      -381.184      
4552          4552          +0            -383.647      -383.647      -383.647      
4553          4553          +0            -375.225      -375.225      -375.225      
4554          4554          +0            -365.644      -365.644      -365.644      
4555          4555          +0            -375.537      -375.537      -375.537      
4556          4556          +0            -361.579      -361.579      -361.579      
4557          4557          +0            -374.516      -374.516      -374.516      
4558          4558          +0            -373.716      -373.716      -373.716      
4559          4559          +0            -375.256      -375.256      -375.256      
4560          4560          +0            -385.487      -385.487      -385.487      
4561          4561          +0            -392.19       -392.19       -392.19       
4562          4562          +0            -383.526      -383.526      -383.526      
4563          4563          +0            -352.138      -352.138      -352.138      
4564          4564          +0            -376.126      -376.126      -376.126      
4565          4565          +0            -372.737      -372.737      -372.737      
4566          4566          +0            -366.317      -366.317      -366.317      
4567          4567          +0            -344.574      -344.574      -344.574      
4568          4568          +0            -405.456      -405.456      -405.456      
4569          4569          +0            -395.536      -395.536      -395.536      
4570          4570          +0            -371.821      -371.821      -371.821      
4571          4571          +0            -371.688      -371.688      -371.688      
4572          4572          +0            -354.222      -354.222      -354.222      
4573          4573          +0            -379.019      -379.019      -379.019      
4574          4574          +0            -373.646      -373.646      -373.646      
4575          4575          +0            -358.258      -358.258      -358.258      
4576          4576          +0            -392.356      -392.356      -392.356      
4577          4577          +0            -386.444      -386.444      -386.444      
4578          4578          +0            -361.887      -361.887      -361.887      
4579          4579          +0            -390.207      -390.207      -390.207      
4580          4580          +0            -360.425      -360.425      -360.425      
4581          4581          +0            -367.272      -367.272      -367.272      
4582          4582          +0            -354.389      -354.389      -354.389      
4583          4583          +0            -372.509      -372.509      -372.509      
4584          4584          +0            -387.228      -387.228      -387.228      
4585          4585          +0            -371.569      -371.569      -371.569      
4586          4586          +0            -364.204      -364.204      -364.204      
4587          4587          +0            -359.479      -359.479      -359.479      
4588          4588          +0            -363.963      -363.963      -363.963      
4589          4589          +0            -389.318      -389.318      -389.318      
4590          4590          +0            -380.61       -380.61       -380.61       
4591          4591          +0            -396.779      -396.779      -396.779      
4592          4592          +0            -364.366      -364.366      -364.366      
4593          4593          +0            -373.15       -373.15       -373.15       
4594          4594          +0            -374.905      -374.905      -374.905      
4595          4595          +0            -373.118      -373.118      -373.118      
4596          4596          +0            -400.942      -400.942      -400.942      
4597          4597          +0            -374.95       -374.95       -374.95       
4598          4598          +0            -359.51       -359.51       -359.51       
4599          4599          +0            -374.081      -374.081      -374.081      
4600          4600          +0            -385.26       -385.26       -385.26       
4601          4601          +0            -383.381      -383.381      -383.381      
4602          4602          +0            -377.487      -377.487      -377.487      
4603          4603          +0            -387.023      -387.023      -387.023      
4604          4604          +0            -366.754      -366.754      -366.754      
4605          4605          +0            -362.04       -362.04       -362.04       
4606          4606          +0            -373.406      -373.406      -373.406      
4607          4607          +0            -387.412      -387.412      -387.412      
4608          4608          +0            -390.217      -390.217      -390.217      
4609          4609          +0            -373.281      -373.281      -373.281      
4610          4610          +0            -383.454      -383.454      -383.454      
4611          4611          +0            -381.774      -381.774      -381.774      
4612          4612          +0            -368.113      -368.113      -368.113      
4613          4613          +0            -366.638      -366.638      -366.638      
4614          4614          +0            -370.519      -370.519      -370.519      
4615          4615          +0            -345.223      -345.223      -345.223      
4616          4616          +0            -389.858      -389.858      -389.858      
4617          4617          +0            -369.364      -369.364      -369.364      
4618          4618          +0            -381.012      -381.012      -381.012      
4619          4619          +0            -357.473      -357.473      -357.473      
4620          4620          +0            -377.974      -377.974      -377.974      
4621          4621          +0            -359.965      -359.965      -359.965      
4622          4622          +0            -369.543      -369.543      -369.543      
4623          4623          +0            -366.962      -366.962      -366.962      
4624          4624          +0            -368.341      -368.341      -368.341      
4625          4625          +0            -384.635      -384.635      -384.635      
4626          4626          +0            -372.611      -372.611      -372.611      
4627          4627          +0            -376.741      -376.741      -376.741      
4628          4628          +0            -357.141      -357.141      -357.141      
4629          4629          +0            -351.014      -351.014      -351.014      
4630          4630          +0            -370.471      -370.471      -370.471      
4631          4631          +0            -366.089      -366.089      -366.089      
4632          4632          +0            -350.417      -350.417      -350.417      
4633          4633          +0            -362.382      -362.382      -362.382      
4634          4634          +0            -370.739      -370.739      -370.739      
4635          4635          +0            -382.438      -382.438      -382.438      
4636          4636          +0            -382.883      -382.883      -382.883      
4637          4637          +0            -370.608      -370.608      -370.608      
4638          4638          +0            -381.216      -381.216      -381.216      
4639          4639          +0            -377.158      -377.158      -377.158      
4640          4640          +0            -346.558      -346.558      -346.558      
4641          4641          +0            -386.419      -386.419      -386.419      
4642          4642          +0            -371.806      -371.806      -371.806      
4643          4643          +0            -369.898      -369.898      -369.898      
4644          4644          +0            -372.685      -372.685      -372.685      
4645          4645          +0            -356.884      -356.884      -356.884      
4646          4646          +0            -389.886      -389.886      -389.886      
4647          4647          +0            -370.457      -370.457      -370.457      
4648          4648          +0            -366.472      -366.472      -366.472      
4649          4649          +0            -356.683      -356.683      -356.683      
4650          4650          +0            -361.686      -361.686      -361.686      
4651          4651          +0            -377.72       -377.72       -377.72       
4652          4652          +0            -361.719      -361.719      -361.719      
4653          4653          +0            -382.428      -382.428      -382.428      
4654          4654          +0            -361.259      -361.259      -361.259      
4655          4655          +0            -376.304      -376.304      -376.304      
4656          4656          +0            -369.261      -369.261      -369.261      
4657          4657          +0            -374.066      -374.066      -374.066      
4658          4658          +0            -373.254      -373.254      -373.254      
4659          4659          +0            -374.582      -374.582      -374.582      
4660          4660          +0            -377.275      -377.275      -377.275      
4661          4661          +0            -372.616      -372.616      -372.616      
4662          4662          +0            -366.711      -366.711      -366.711      
4663          4663          +0            -361.768      -361.768      -361.768      
4664          4664          +0            -377.236      -377.236      -377.236      
4665          4665          +0            -348.91       -348.91       -348.91       
4666          4666          +0            -356.126      -356.126      -356.126      
4667          4667          +0            -375.762      -375.762      -375.762      
4668          4668          +0            -370.65       -370.65       -370.65       
4669          4669          +0            -358.667      -358.667      -358.667      
4670          4670          +0            -368.876      -368.876      -368.876      
4671          4671          +0            -360.078      -360.078      -360.078      
4672          4672          +0            -356.411      -356.411      -356.411      
4673          4673          +0            -376.432      -376.432      -376.432      
4674          4674          +0            -390.961      -390.961      -390.961      
4675          4675          +0            -360.111      -360.111      -360.111      
4676          4676          +0            -385.569      -385.569      -385.569      
4677          4677          +0            -355.369      -355.369      -355.369      
4678          4678          +0            -355.5        -355.5        -355.5        
4679          4679          +0            -369.985      -369.985      -369.985      
4680          4680          +0            -382.354      -382.354      -382.354      
4681          4681          +0            -374.938      -374.938      -374.938      
4682          4682          +0            -387.026      -387.026      -387.026      
4683          4683          +0            -373.93       -373.93       -373.93       
4684          4684          +0            -370.495      -370.495      -370.495      
4685          4685          +0            -365.293      -365.293      -365.293      
4686          4686          +0            -382.403      -382.403      -382.403      
4687          4687          +0            -364.941      -364.941      -364.941      
4688          4688          +0            -347.687      -347.687      -347.687      
4689          4689          +0            -362.195      -362.195      -362.195      
4690          4690          +0            -402.58       -402.58       -402.58       
4691          4691          +0            -366.725      -366.725      -366.725      
4692          4692          +0            -351.014      -351.014      -351.014      
4693          4693          +0            -360.484      -360.484      -360.484      
4694          4694          +0            -378.444      -378.444      -378.444      
4695          4695          +0            -362.648      -362.648      -362.648      
4696          4696          +0            -355.046      -355.046      -355.046      
4697          4697          +0            -388.825      -388.825      -388.825      
4698          4698          +0            -352.097      -352.097      -352.097      
4699          4699          +0            -385.8        -385.8        -385.8        
4700          4700          +0            -348.82       -348.82       -348.82       
4701          4701          +0            -364.877      -364.877      -364.877      
4702          4702          +0            -380.856      -380.856      -380.856      
